level_index,level,seed,theoretical_effective_mean,framework,terminal_E_GMI,terminal_success_rate
2,neutral,8018,0.5,ISF,0.27540994071390573,0.2452
2,neutral,8019,0.5,DBL,0.2614865014669315,0.2348
2,neutral,8019,0.5,DMM,0.2440676013062278,0.2348
2,neutral,8019,0.5,ISF,0.26604224243914554,0.2348
2,neutral,8020,0.5,DBL,0.2524228050451256,0.21639999999999998
2,neutral,8020,0.5,DMM,0.2344204903846479,0.21639999999999998
2,neutral,8020,0.5,ISF,0.2581832680147587,0.21639999999999998
2,neutral,8021,0.5,DBL,0.26968256257776213,0.23879999999999998
2,neutral,8021,0.5,DMM,0.25331527685846233,0.23879999999999998
2,neutral,8021,0.5,ISF,0.27403025085777977,0.23879999999999998
2,neutral,8022,0.5,DBL,0.265779371599337,0.2456
2,neutral,8022,0.5,DMM,0.24781680038994736,0.2456
2,neutral,8022,0.5,ISF,0.2698713264052704,0.2456
2,neutral,8023,0.5,DBL,0.2631170438539081,0.23199999999999998
2,neutral,8023,0.5,DMM,0.24563118832340142,0.23199999999999998
2,neutral,8023,0.5,ISF,0.26752456603026586,0.23199999999999998
2,neutral,8024,0.5,DBL,0.2679386762582873,0.2304
2,neutral,8024,0.5,DMM,0.2505685005804821,0.2304
2,neutral,8024,0.5,ISF,0.27249140023607016,0.2304
2,neutral,8025,0.5,DBL,0.26372632661279377,0.2368
2,neutral,8025,0.5,DMM,0.24622260155830106,0.2368
2,neutral,8025,0.5,ISF,0.2677912156835606,0.2368
2,neutral,8026,0.5,DBL,0.2825474152449727,0.2584
2,neutral,8026,0.5,DMM,0.266190900475475,0.2584
2,neutral,8026,0.5,ISF,0.2856403190804838,0.2584
2,neutral,8027,0.5,DBL,0.25847126073895155,0.2236
2,neutral,8027,0.5,DMM,0.24035809889485063,0.2236
2,neutral,8027,0.5,ISF,0.2625596351336125,0.2236
2,neutral,8028,0.5,DBL,0.26476622339212985,0.2324
2,neutral,8028,0.5,DMM,0.24750987753609088,0.2324
2,neutral,8028,0.5,ISF,0.26962274398129676,0.2324
2,neutral,8029,0.5,DBL,0.2791694274218118,0.2548
2,neutral,8029,0.5,DMM,0.2623869340915076,0.2548
2,neutral,8029,0.5,ISF,0.2826029977961744,0.2548
3,high_moderate,8000,0.6666666666666666,DBL,0.5270019822353579,0.5056
3,high_moderate,8000,0.6666666666666666,DMM,0.513560340213622,0.5056
