step,metric,sample_count,mean,standard_deviation,ci_lower,ci_upper,ci_width
85,D4,30,0.23712060527920464,0.012121877373046357,0.23259422187907997,0.24164698867932932,0.00905276680024933
85,D5,30,0.4160740052675439,0.005063594063387384,0.4141832281702232,0.4179647823648646,0.0037815541946414647
85,SVC,30,0.44961619961429605,0.002922619700532177,0.4485248754827072,0.4507075237458849,0.0021826482631776703
85,E_GMI_DBL,30,0.32462512163654833,0.004227905970962317,0.3230463956013548,0.3262038476717419,0.0031574520703870844
85,E_GMI_DMM,30,0.31534387712515904,0.004508450979945688,0.31366039386197425,0.31702736038834384,0.003366966526369578
85,E_GMI_ISF,30,0.3267716066115835,0.004007909418776428,0.3252750286390418,0.3282681845841252,0.002993155945083415
86,success_rate,30,0.28200000000000003,0.055918660138849344,0.26111962914486314,0.3028803708551369,0.041760741710273774
86,volume_success_rate,30,0.28852381760509044,0.09031849611216597,0.2547983368940451,0.3222492983161358,0.06745096142209071
86,mean_operational_readiness,30,0.3221569588838217,0.004146098477743896,0.3206087802686287,0.32370513749901464,0.003096357230385974
86,D1,30,0.4399092581533563,0.005005630751505095,0.43804012491239924,0.44177839139431335,0.0037382664819141237
86,D2,30,0.229578351494282,0.008329582593747048,0.2264680342371434,0.23268866875142058,0.006220634514277198
86,D3,30,0.29010472839635665,0.01377141699754256,0.2849623967776195,0.2952470600150938,0.010284663237474397
86,D4,30,0.23561862414126475,0.012458761443246409,0.23096644616195133,0.24027080212057816,0.00930435595862682
86,D5,30,0.41557383223384853,0.005060983765229109,0.4136840298378789,0.41746363462981817,0.0037796047919393277
86,SVC,30,0.4496270383777532,0.0028686943976578352,0.4485558502851842,0.4506982264703222,0.0021423761851380335
86,E_GMI_DBL,30,0.3233737301797971,0.004219148371310479,0.32179827428605684,0.32494918607353734,0.00315091178748055
86,E_GMI_DMM,30,0.31402579908686046,0.0044844853749348036,0.31235126472765784,0.3157003334460631,0.0033490687184052083
86,E_GMI_ISF,30,0.32556227949821215,0.003998285143482356,0.3240692952891271,0.3270552637072972,0.0029859684181701034
87,success_rate,30,0.31066666666666676,0.0579496412373729,0.28902791500570146,0.33230541832763205,0.04327750332193058
87,volume_success_rate,30,0.3060973051837847,0.08422153648367635,0.2746484666135838,0.3375461437539856,0.0628976771404019
87,mean_operational_readiness,30,0.32102429303766955,0.00424024698572828,0.3194409587918286,0.3226076272835105,0.00316666849168195
87,D1,30,0.43972307854300785,0.004964006227736147,0.43786948815466575,0.44157666893134995,0.0037071807766842066
87,D2,30,0.22800350048442022,0.008138079237950853,0.2249646917555457,0.23104230921329474,0.00607761745774906
87,D3,30,0.2884569056684422,0.013897166705074475,0.28326761833721703,0.2936461929996673,0.010378574662450303
87,D4,30,0.23370764031699356,0.012281919047454971,0.22912149637350768,0.23829378426047945,0.009172287886971766
87,D5,30,0.41523034017548405,0.0050983305327028045,0.41332659226735163,0.41713408808361646,0.0038074958162648393
87,SVC,30,0.4496374961903351,0.002815618192939799,0.4485861270783236,0.4506888653023466,0.0021027382240229454
87,E_GMI_DBL,30,0.32224892995604576,0.004311121074589565,0.32063913089048685,0.3238587290216047,0.003219598131117835
87,E_GMI_DMM,30,0.31281275642756856,0.004583384944364982,0.311101292362218,0.3145242204929191,0.0034229281307011335
87,E_GMI_ISF,30,0.3244650086391548,0.004093228859636198,0.32293657186381125,0.3259934454144983,0.003056873550687031
88,success_rate,30,0.2993333333333334,0.06570221921058224,0.2747997214814761,0.3238669451851907,0.04906722370371466
88,volume_success_rate,30,0.2850021917647485,0.08545624330157206,0.25309230609164823,0.31691207743784877,0.06381977134620055
88,mean_operational_readiness,30,0.3198473279697888,0.00420830467899521,0.3182759211773042,0.32141873476227345,0.0031428135849692744
88,D1,30,0.43962008533576236,0.004864899726325878,0.43780350192323947,0.44143666874828524,0.003633166825045767
88,D2,30,0.22563406834122282,0.008223663200809313,0.22256330203540886,0.22870483464703678,0.006141532611627912
88,D3,30,0.2866947873125737,0.013844678080667337,0.2815250995558122,0.2918644750693352,0.010339375513523071
88,D4,30,0.2322374866551907,0.011864175228199431,0.22780733081740762,0.23666764249297378,0.008860311675566196
88,D5,30,0.41505021220419497,0.005050433717009044,0.4131643492609738,0.41693607514741615,0.0037717258864423957
88,SVC,30,0.44964757873520184,0.002763384584686838,0.44861571397305705,0.4506794434973466,0.002063729524289597
88,E_GMI_DBL,30,0.32107582162636733,0.004282892592225247,0.31947656324935464,0.32267508000338,0.0031985167540254274
88,E_GMI_DMM,30,0.31154825392577534,0.004555883172463159,0.3098470591908246,0.31324944866072607,0.003402389469901409
88,E_GMI_ISF,30,0.3233070646228896,0.004069362664781722,0.3217875396311658,0.3248265896146134,0.0030390499834475793
89,success_rate,30,0.308,0.06315825771220561,0.2844163189833128,0.33158368101668717,0.047167362033374335
89,volume_success_rate,30,0.30296754937398057,0.08240166374601117,0.27219826245214257,0.3337368362958186,0.06153857384367602
89,mean_operational_readiness,30,0.3187665613310767,0.004200858362924389,0.3171979350387092,0.32033518762344426,0.0031372525847351046
89,D1,30,0.43951082782097883,0.004778868022987216,0.43772636917443836,0.4412952864675193,0.0035689172930809497
89,D2,30,0.22365708185085145,0.008066114898263359,0.22064514504804397,0.22666901865365893,0.006023873605614949
89,D3,30,0.28531325400409135,0.013996569153409511,0.2800868491886491,0.2905396588195336,0.01045280963088447
89,D4,30,0.2304970595749141,0.011972429889257922,0.2260264807823591,0.2349676383674691,0.008941157585110014
89,D5,30,0.41485458340454784,0.005008965671899091,0.41298420488385007,0.4167249619252456,0.0037407570413955597
89,SVC,30,0.4496573061671902,0.0027119777108121014,0.44864463704722174,0.45066997528715863,0.0020253382399368445
89,E_GMI_DBL,30,0.3199993735518983,0.00427290692980984,0.3184038438825111,0.3215949032212855,0.0031910593387744117
89,E_GMI_DMM,30,0.31039088256679437,0.004570376397993734,0.30868427597248915,0.3120974891610996,0.00341321318861048
89,E_GMI_ISF,30,0.3222468336073409,0.004071864915950469,0.320726374259675,0.32376729295500684,0.003040918695331819
90,success_rate,30,0.29800000000000004,0.06222318006925582,0.2747654827135356,0.32123451728646446,0.04646903457292883
90,volume_success_rate,30,0.3012456728195712,0.09371917630014703,0.26625035725718205,0.33624098838196037,0.06999063112477835
90,mean_operational_readiness,30,0.3176147046320079,0.004276967666282014,0.31601765865870224,0.3192117506053136,0.0031940919466113466
90,D1,30,0.43928006044933426,0.004698786666140871,0.43752550467288015,0.4410346162257884,0.0035091115529082687
90,D2,30,0.22205286559081702,0.008296320303197567,0.21895496867709224,0.2251507625045418,0.0061957938274495835
90,D3,30,0.2835939136746365,0.013981911341817225,0.27837298217599427,0.2888148451732787,0.010441862997284463
90,D4,30,0.22866547515367117,0.011985333758256077,0.22419007797724433,0.233140872330098,0.00895079435285368
90,D5,30,0.41448120829158086,0.004927098086226843,0.41264139962977464,0.4163210169533871,0.0036796173236123856
90,SVC,30,0.4496666901709103,0.0026613821538395473,0.44867291374240814,0.4506604665994125,0.001987552857004353
90,E_GMI_DBL,30,0.31885464723989565,0.004351352666084553,0.31722982545118095,0.32047946902861035,0.0032496435774293825
90,E_GMI_DMM,30,0.30915887522772706,0.0046721582996926535,0.3074142626467165,0.3109034878087376,0.003489225162021053
90,E_GMI_ISF,30,0.321133252819941,0.004169596742762797,0.31957629980838675,0.3226902058314952,0.0031139060231084254
91,success_rate,30,0.31466666666666665,0.07664217499853293,0.28604800818772624,0.34328532514560706,0.05723731695788083
91,volume_success_rate,30,0.3157851005786606,0.08897782292855,0.28256023546176445,0.34900996569555676,0.06644973023379228
91,mean_operational_readiness,30,0.31653944756212743,0.004418225487454486,0.3148896550515309,0.318189240072724,0.003299585021193105
91,D1,30,0.4391293791247245,0.004692428718915528,0.4373771974447815,0.4408815608046675,0.003504363359886014
91,D2,30,0.22030449943371347,0.008295834045713364,0.21720678409151734,0.2234022147759096,0.006195430684392292
91,D3,30,0.2820968621589699,0.014360002522886495,0.2767347490930623,0.2874589752248775,0.010724226131815229
91,D4,30,0.22696073583849108,0.012134989550405904,0.2224294562708741,0.23149201540610806,0.00906255913523396
91,D5,30,0.4142057612547381,0.0049036785362991464,0.41237469759659506,0.4160368249128812,0.0036621273162861564
91,SVC,30,0.4496757352978935,0.002611584655070488,0.4487005535610269,0.4506509170347601,0.0019503634737332116
91,E_GMI_DBL,30,0.31778562845562675,0.0044931429739302415,0.31610786129582963,0.31946339561542386,0.003355534319594183
91,E_GMI_DMM,30,0.30800866344737143,0.004825213931144952,0.30620689895431125,0.3098104279404316,0.0036035289861204014
91,E_GMI_ISF,30,0.3200864449664429,0.004305721789318511,0.3184786620271383,0.3216942279057475,0.003215565878609197
92,success_rate,30,0.29266666666666663,0.06443030628373647,0.26860799490711545,0.3167253384262178,0.04811734351910233
92,volume_success_rate,30,0.2927060905178543,0.08595049173878216,0.26061164944521664,0.32480053159049194,0.06418888214527527
92,mean_operational_readiness,30,0.3153909592517486,0.004522567847264092,0.3137022046636753,0.31707971383982186,0.003377509176146562
92,D1,30,0.43884983404141287,0.0046721986306131865,0.4371052064005891,0.44059446168223665,0.0034892552816475093
92,D2,30,0.2186757702952848,0.008198066214586719,0.21561456206120885,0.22173697852936072,0.0061224164681518535
92,D3,30,0.2805071222257721,0.014305874736875189,0.27516522080733025,0.285849023644214,0.010683802836883726
92,D4,30,0.22516000817530554,0.012674553195731087,0.22042725223135257,0.22989276411925852,0.00946551188790595
92,D5,30,0.4137620615209674,0.00487570717827227,0.411941442539565,0.4155826805023698,0.0036412379628047694
92,SVC,30,0.44968445095208565,0.0025625793345548345,0.44872756810263337,0.4506413338015379,0.0019137656989045263
92,E_GMI_DBL,30,0.3166453478777708,0.004592882344268951,0.31493033742501286,0.3183603583305288,0.003430020905515909
92,E_GMI_DMM,30,0.3067904760634364,0.004930030853899576,0.30494957228818353,0.30863137983868927,0.0036818075505057543
92,E_GMI_ISF,30,0.3189831981948604,0.0043941822529389,0.3173423835755795,0.32062401281414127,0.003281629238561837
93,success_rate,30,0.29200000000000004,0.05081406267478759,0.27302571716362367,0.3109742828363764,0.03794856567275279
93,volume_success_rate,30,0.28563387126220197,0.07837359947373869,0.25636868825888653,0.3148990542655174,0.05853036600663083
93,mean_operational_readiness,30,0.3142480716048003,0.00458649561005827,0.31253544599779043,0.31596069721181014,0.0034252512140196868
93,D1,30,0.4386021598803451,0.004667661285184914,0.43685922651214887,0.4403450932485414,0.0034858667363924928
93,D2,30,0.21674814118822755,0.008506036510031664,0.21357193495589327,0.21992434742056183,0.006352412464668548
93,D3,30,0.2792105958539933,0.014464688315431781,0.2738093924707179,0.28461179923726876,0.01080240676655082
93,D4,30,0.22330967065846663,0.012571596204397958,0.21861535948689959,0.22800398183003368,0.009388622343134066
93,D5,30,0.41336979044296857,0.004827249219245741,0.4115672659608415,0.41517231492509565,0.0036050489642542125
93,SVC,30,0.449692859872172,0.002514354877164124,0.44875398433105124,0.45063173541329277,0.0018777510822414849
93,E_GMI_DBL,30,0.31550969007666907,0.004653845659447709,0.31377191554790623,0.3172474646054319,0.003475549057525642
93,E_GMI_DMM,30,0.3055851488142987,0.00499854926951314,0.3037186598421748,0.30745163778642265,0.0037329779442478476
93,E_GMI_ISF,30,0.31788037854772067,0.004455092120473495,0.3162168198101132,0.31954393728532815,0.0033271174752149183
94,success_rate,30,0.276,0.06462624640297415,0.2518681629974884,0.30013183700251167,0.04826367400502326
94,volume_success_rate,30,0.2787477766638376,0.09306775734273867,0.24399570493774525,0.31349984838992995,0.06950414345218467
94,mean_operational_readiness,30,0.3130359619516947,0.0046427432026842205,0.31130233314842043,0.31476959075496896,0.0034672576065484855
94,D1,30,0.4383746847456708,0.004727255838681876,0.43660949840548147,0.44013987108586017,0.0035303726803787416
94,D2,30,0.21487622485177,0.008633867135506162,0.21165228587941792,0.21810016382412206,0.006447877944704156
94,D3,30,0.2775648589519264,0.014585355402373254,0.27211859773788233,0.28301112016597046,0.010892522428088157
94,D4,30,0.22132794600769798,0.012878795592637438,0.216518924699354,0.22613696731604196,0.009618042616687979
94,D5,30,0.41303609520140855,0.004843681802617301,0.4112274346918077,0.41484475571100937,0.003617321019201671
94,SVC,30,0.44970098352720167,0.0024668963324901453,0.4487798292979038,0.45062213775649956,0.0018423084585957406
94,E_GMI_DBL,30,0.3143028914289079,0.004708643878717348,0.31254465490878636,0.3160611279490294,0.0035164730402430402
94,E_GMI_DMM,30,0.3042897213087265,0.005042153208720311,0.30240695035811577,0.30617249225933724,0.0037655419012214172
94,E_GMI_ISF,30,0.31670245078427417,0.004496454230388512,0.3150234471809952,0.31838145438755316,0.0033580072065579787
95,success_rate,30,0.3106666666666667,0.059360577498197745,0.2885010627473349,0.3328322705859985,0.04433120783866363
95,volume_success_rate,30,0.3228593329293046,0.06356803731563328,0.29912263769397923,0.3465960281646299,0.04747339047065071
95,mean_operational_readiness,30,0.31199527626748563,0.004546745425951351,0.31029749362315856,0.3136930589118127,0.0033955652886541107
95,D1,30,0.43818756739882136,0.004719103343402004,0.4364254252503994,0.43994970954724333,0.003524284296843951
95,D2,30,0.21302690421750298,0.008917967413076355,0.20969688045805152,0.21635692797695444,0.006660047518902935
95,D3,30,0.27641703777812837,0.014452215505759402,0.2710204918185272,0.2818135837377295,0.010793091919202254
95,D4,30,0.21964048897959168,0.012739436251157681,0.2148835053045708,0.22439747265461257,0.009513967350041761
95,D5,30,0.4127043829633834,0.0047327563671938026,0.41093714269209225,0.41447162323467457,0.0035344805425822742
95,SVC,30,0.4497088430346592,0.0024202165145090107,0.4488051193358582,0.4506125667334602,0.0018074473976019269
95,E_GMI_DBL,30,0.31326943548925745,0.004616814226617092,0.3115454887247665,0.3149933822537484,0.003447893528981846
95,E_GMI_DMM,30,0.3031921682691083,0.0049321616488765575,0.30135046884193484,0.3050338676962817,0.003683398854346911
95,E_GMI_ISF,30,0.3156957222746131,0.004410221340525097,0.3140489185615995,0.31734252598762674,0.0032936074260272096
96,success_rate,30,0.26133333333333336,0.06146113621116857,0.23838336789995754,0.28428329876670916,0.04589993086675163
96,volume_success_rate,30,0.2618114241395445,0.08811036164172682,0.2289104743905482,0.29471237388854077,0.06580189949799257
96,mean_operational_readiness,30,0.3107249261157198,0.0046026694075730875,0.30900626111346324,0.3124435911179763,0.0034373300045131175
96,D1,30,0.4378226170596592,0.004755243485623074,0.4360469799603486,0.4395982541589698,0.0035512741986212662
96,D2,30,0.21118102494441437,0.00904830666487344,0.20780233170848142,0.21455971818034733,0.006757386471865918
96,D3,30,0.2749009906212681,0.014518827987302927,0.26947957115227394,0.28032241009026226,0.01084283893798833
96,D4,30,0.2175543628175862,0.013043452371109177,0.21268385765770204,0.22242486797747035,0.00974101031976831
96,D5,30,0.41216563513567095,0.004841944593975214,0.4103576233104379,0.413973646960904,0.0036160236504661023
96,SVC,30,0.44971644111566417,0.0023742971413265412,0.4488298639926056,0.45060301823872273,0.0017731542461170882
96,E_GMI_DBL,30,0.3120077752119192,0.004668548151454911,0.31026451068241523,0.31375103974142315,0.0034865290590078936
96,E_GMI_DMM,30,0.30185525452726175,0.004981798728031407,0.29999502031012115,0.30371548874440235,0.003720468434281247
96,E_GMI_ISF,30,0.31448000671371906,0.004463666821431996,0.3128132461301528,0.3161467672972853,0.003333521167132458
97,success_rate,30,0.28200000000000003,0.060878624299106204,0.259267548089323,0.30473245191067705,0.04546490382135407
97,volume_success_rate,30,0.28241478959696475,0.07271036906198781,0.25526429158327224,0.30956528761065727,0.05430099602738508
97,mean_operational_readiness,30,0.30955454051181247,0.004693259379069054,0.3078020486582706,0.31130703236535434,0.0035049837070837884
97,D1,30,0.43758233851936457,0.004731543755148973,0.4358155510448525,0.43934912599387665,0.003533574949024182
97,D2,30,0.2093447332560062,0.009252834227660845,0.20588966817299223,0.21279979833902016,0.006910130166027907
97,D3,30,0.27335439015231605,0.014928700356513221,0.2677799218253712,0.2789288584792609,0.011148936653889741
97,D4,30,0.21568116745409893,0.01346062048873091,0.210654889159035,0.22070744574916287,0.01005255659012787
97,D5,30,0.41181007317727686,0.004782461565089416,0.4100242726800627,0.413595873674491,0.00357160099442827
97,SVC,30,0.44972378015499964,0.002329117845531488,0.4488540732582454,0.4505934870517539,0.0017394137935085236
97,E_GMI_DBL,30,0.31084315377891686,0.0047560694223039495,0.309067208269781,0.3126190992880527,0.003551891018271692
97,E_GMI_DMM,30,0.3006091803831923,0.0050857482135449345,0.29871013079024805,0.3025082299761365,0.0037980991858884445
97,E_GMI_ISF,30,0.3133459112095848,0.0045595415755421975,0.31164335040447366,0.315048472014696,0.003405121610222304
98,success_rate,30,0.3106666666666667,0.08529596883118554,0.2788166284643744,0.342516704868959,0.06370007640458458
98,volume_success_rate,30,0.31157583594817695,0.0890814886127077,0.27831226142864507,0.34483941046770883,0.0665271490390637
98,mean_operational_readiness,30,0.3085571639398181,0.004765991016533117,0.3067775136465106,0.31033681423312554,0.0035593005866148813
98,D1,30,0.4374270624977663,0.0046585645118926225,0.4356875259205421,0.4391665990749905,0.003479073154448415
98,D2,30,0.20763846764944444,0.00925231168838555,0.20418359768580258,0.2110933376130863,0.006909739927283722
98,D3,30,0.27226348027633496,0.014747854352122725,0.26675654095723766,0.27777041959543225,0.011013878638194554
98,D4,30,0.21393002185505805,0.01388002241275888,0.20874713630779393,0.21911290740232217,0.010365771094528268
98,D5,30,0.4115267874204864,0.004766143416076712,0.40974708022025413,0.4133064946207186,0.0035594144004645165
98,SVC,30,0.44973084441354844,0.0022846679049430916,0.4488777353973884,0.4505839534297085,0.0017062180323200434
98,E_GMI_DBL,30,0.30985217769368206,0.004826063120908628,0.3080500961079528,0.3116542592794113,0.003604163171458459
98,E_GMI_DMM,30,0.29955270184428895,0.0051672607374954275,0.297623214974679,0.3014821887138989,0.0038589737392199556
98,E_GMI_ISF,30,0.31237756963912416,0.004636402783027583,0.3106463083874593,0.314108830890789,0.0034625225033296653
99,success_rate,30,0.3053333333333334,0.07753679141535653,0.2763806195943065,0.3342860470723603,0.05790542747805378
99,volume_success_rate,30,0.2960411779296599,0.0881334341642731,0.2631316127591543,0.3289507431001655,0.06581913034101111
99,mean_operational_readiness,30,0.3075118570144663,0.004817196893649028,0.3057130861324057,0.3093106278965269,0.003597541764121206
99,D1,30,0.43729127283522923,0.004668208937221155,0.43554813497040185,0.4390344107000566,0.0034862757296547737
99,D2,30,0.20566598365187536,0.009371516934518914,0.20216660171779355,0.20916536558595716,0.006998763868163636
99,D3,30,0.27076310395753,0.015492850066846772,0.26497797866669626,0.27654822924836375,0.011570250581667446
99,D4,30,0.21255428088253842,0.01398696894679263,0.20733146084316106,0.21777710092191577,0.010445640078754691
99,D5,30,0.41128464374515844,0.004837004712671813,0.40947847650191893,0.41309081098839795,0.003612334486479009
99,SVC,30,0.4497376441586703,0.002240929761758615,0.44890086723358574,0.45057442108375484,0.0016735538501690672
99,E_GMI_DBL,30,0.3088121884689698,0.004873023599770537,0.3069925715522484,0.3106318053856912,0.0036392338334427306
99,E_GMI_DMM,30,0.2984365207475102,0.005241862011817544,0.2964791773042584,0.300393864190762,0.003914686886503661
99,E_GMI_ISF,30,0.31135715705581746,0.004689586415226224,0.3096060367095146,0.3131082774021203,0.003502240692605782
100,success_rate,30,0.2806666666666667,0.07191629872976296,0.2538126793880444,0.30752065394528894,0.05370797455724447
100,volume_success_rate,30,0.27161624119251526,0.09481389279544547,0.23621215177277133,0.3070203306122592,0.07080817883948787
100,mean_operational_readiness,30,0.30639338261995264,0.004905551223953864,0.30456161968874707,0.3082251455511582,0.0036635258624111615
100,D1,30,0.43706383665342,0.004626780660832727,0.4353361683612314,0.43879150494560865,0.003455336584377274
100,D2,30,0.20373012069093682,0.009470217158834721,0.20019388348739608,0.20726635789447756,0.0070724744070814844
100,D3,30,0.2692599353586899,0.015519182885362632,0.2634649772318242,0.2750548934855556,0.011589916253731364
100,D4,30,0.2109955302129418,0.014382421859119381,0.20562504562930278,0.2163660147965808,0.010740969167278033
100,D5,30,0.4109174901837749,0.004779796200056997,0.40913268495022054,0.4127022954173292,0.0035696104671086586
100,SVC,30,0.44974419324222314,0.0021978830135387425,0.4489234902370914,0.4505648962473549,0.0016414060102635049
100,E_GMI_DBL,30,0.307700699943435,0.004954863420625625,0.3058505235353752,0.30955087635149486,0.003700352816119677
100,E_GMI_DMM,30,0.29725156815692544,0.005321515023535265,0.29526448179028697,0.2992386545235639,0.003974172733276984
100,E_GMI_ISF,30,0.3102760529257976,0.0047692174530052445,0.3084951978613116,0.31205690799028357,0.0035617101289719864
101,success_rate,30,0.27599999999999997,0.05568383657016113,0.2552073137064667,0.2967926862935332,0.041585372587066544
101,volume_success_rate,30,0.2721574070996942,0.08190642301459279,0.2415730461061404,0.30274176809324804,0.061168721987107634
101,mean_operational_readiness,30,0.3052451130216529,0.005018867267588569,0.303371037184361,0.30711918885894485,0.003748151674583857
101,D1,30,0.4366944871078301,0.004620493794653558,0.43496916637005373,0.43841980784560647,0.0034506414755527165
101,D2,30,0.20182302349092668,0.0098527378171656,0.19814395072612845,0.2055020962557249,0.00735814552959648
101,D3,30,0.268086217150363,0.015323285674350791,0.26236440824426294,0.2738080260564631,0.011443617812200128
101,D4,30,0.20928817564333885,0.014089343887023873,0.2040271281730289,0.2145492231136488,0.010522094940619871
101,D5,30,0.4103336617158059,0.0045889042417045535,0.4086201367109581,0.41204718672065366,0.0034270500096955105
101,SVC,30,0.4497505112257408,0.0021555169865517623,0.44894562795507603,0.4505553944964055,0.0016097665413295095
101,E_GMI_DBL,30,0.30656315429125414,0.0050722116026288185,0.3046691593518969,0.30845714923061135,0.003787989878714475
101,E_GMI_DMM,30,0.29606152202542635,0.005439205624908836,0.29403048926599623,0.29809255478485647,0.004062065518860271
101,E_GMI_ISF,30,0.3091867979726464,0.004887530136615913,0.3073617642260439,0.31101183171924895,0.003650067493205073
102,success_rate,30,0.2866666666666668,0.08260138319512043,0.25582280327690143,0.31751053005643215,0.061687726779530716
102,volume_success_rate,30,0.28327369284302856,0.12185740730400445,0.237771389146282,0.32877599653977513,0.09100460739349314
102,mean_operational_readiness,30,0.30419649039645413,0.0050660065947237655,0.3023048124451273,0.30608816834778096,0.003783355902653717
102,D1,30,0.4364180152864138,0.004633162323521457,0.43468796404221444,0.4381480665306131,0.003460102488398658
102,D2,30,0.2002543941087806,0.010213017741184946,0.19644079060940278,0.2040679976081584,0.007627206998755613
102,D3,30,0.26697378210841644,0.01574711823344385,0.2610937115237931,0.27285385269303974,0.011760141169246605
102,D4,30,0.20743181090497445,0.014205034162398501,0.2021275639758764,0.2127360578340725,0.010608493858196111
102,D5,30,0.40990444957368516,0.004598436040779007,0.40818736533656863,0.4116215338108017,0.0034341684742330023
102,SVC,30,0.4497566098532212,0.0021138399947297623,0.4489672890270644,0.450545930679378,0.0015786416523136057
102,E_GMI_DBL,30,0.3055221686820906,0.0051176979693871045,0.303611188854247,0.3074331485099342,0.0038219596556872226
102,E_GMI_DMM,30,0.2949600822387238,0.005490680946242829,0.29290982827841594,0.2970103361990316,0.004100507920615687
102,E_GMI_ISF,30,0.3081817064244078,0.004934317537882582,0.3063392019750493,0.31002421087376625,0.003685008898716948
103,success_rate,30,0.2960000000000001,0.05048728074714838,0.2771477395407858,0.3148522604592144,0.03770452091842855
103,volume_success_rate,30,0.30642730516008837,0.09127714921880134,0.27234385749600315,0.3405107528241736,0.06816689532817045
103,mean_operational_readiness,30,0.3031931038506759,0.005168570876153711,0.3012631277672509,0.30512307993410087,0.0038599521668499694
103,D1,30,0.4361779435549828,0.004676219488980159,0.4344318145009698,0.4379240726089958,0.0034922581080260346
103,D2,30,0.19898109833278996,0.010651592775939847,0.19500372822400577,0.20295846844157414,0.007954740217568366
103,D3,30,0.26535731387965045,0.016022108922199397,0.2593745600842945,0.2713400676750064,0.01196550759071192
103,D4,30,0.20591774093823323,0.014493847943017016,0.20050564917107191,0.21132983270539454,0.010824183534322632
103,D5,30,0.409531422547723,0.004667297299678083,0.4077886250939487,0.4112742200014973,0.0034855949075486095
103,SVC,30,0.44976247801342806,0.00207285236698991,0.44898846221900046,0.45053649380785565,0.0015480315888551706
103,E_GMI_DBL,30,0.30452542990103887,0.005215446605575202,0.3025779501325829,0.30647290966949486,0.0038949595369119636
103,E_GMI_DMM,30,0.2938867962919084,0.0055975563020149695,0.291796634417887,0.2959769581659298,0.004180323748042732
103,E_GMI_ISF,30,0.3072162093972465,0.00502930773276012,0.3053382350261889,0.30909418376830405,0.0037559487421151895
104,success_rate,30,0.26133333333333336,0.059174396451525384,0.23923725055937706,0.28342941610728967,0.04419216554791262
104,volume_success_rate,30,0.26850188007814196,0.07570245919726895,0.24023411724620208,0.29676964291008184,0.056535525663879774
104,mean_operational_readiness,30,0.30205638298921245,0.00517468313817379,0.3001241245496397,0.3039886414287852,0.0038645168791455117
104,D1,30,0.4358333699210139,0.004592945459349525,0.43411833590069754,0.43754840394133027,0.003430068040632725
104,D2,30,0.19749105224107788,0.010965187831672198,0.19339658381402625,0.20158552066812951,0.008188936854103284
104,D3,30,0.2638958043816462,0.01586505537069783,0.2579716953462206,0.26981991341707184,0.011848218070851242
104,D4,30,0.2040390123376813,0.014620423573220982,0.19857965645343778,0.2094983682219248,0.010918711768487003
104,D5,30,0.40902267606464277,0.004702838610459573,0.40726660726731423,0.4107787448619713,0.0035121375946570795
104,SVC,30,0.44976812734828914,0.0020325566591630944,0.4490091582184491,0.45052709647812916,0.001517938259680082
104,E_GMI_DBL,30,0.30339691768203103,0.005219255276634542,0.3014480157324286,0.3053458196316335,0.003897803899204865
104,E_GMI_DMM,30,0.2926878487244808,0.00558800541435674,0.2906012532105225,0.29477444423843907,0.0041731910279165915
104,E_GMI_ISF,30,0.30613092811757714,0.00502935572053597,0.30425293582758955,0.3080089204075647,0.0037559845799751733
105,success_rate,30,0.27466666666666667,0.05581578897454174,0.2538247085355777,0.29550862479775564,0.041683916262177954
105,volume_success_rate,30,0.2674745376144251,0.0780300382032711,0.23833764249785466,0.2966114327309955,0.05827379023314082
105,mean_operational_readiness,30,0.30098932371768494,0.0051700644807081185,0.29905878991315343,0.30291985752221645,0.003861067609062981
105,D1,30,0.4355964518086754,0.004587644045335,0.43388339736888554,0.43730950624846526,0.003426108879579687
105,D2,30,0.19567500203682162,0.01103854670460039,0.19155314095643294,0.1997968631172103,0.008243722160777373
105,D3,30,0.26242880282196196,0.01595911391882722,0.2564695717474503,0.26838803389647364,0.011918462149023383
105,D4,30,0.20258187410865397,0.014515467923053041,0.19716170930827062,0.20800203890903732,0.010840329600766713
105,D5,30,0.40866448781231157,0.004654666889251816,0.4069264066313002,0.41040256899332295,0.003476162362022726
105,SVC,30,0.449773573751512,0.0019929515621883494,0.44902939340792924,0.45051775409509476,0.0014883606871655432
105,E_GMI_DBL,30,0.3023359219175031,0.005217805829509294,0.30038756120035215,0.304284282634654,0.003896721434301917
105,E_GMI_DMM,30,0.2915568833239251,0.005594953601012875,0.28946769331443006,0.29364607333342013,0.004178380018990074
105,E_GMI_ISF,30,0.305100232311605,0.005026800094203268,0.3032231943081733,0.3069772703150367,0.0037540760068633904
106,success_rate,30,0.26266666666666666,0.06362244959095825,0.23890965355382,0.28642367977951333,0.047514026225693354
106,volume_success_rate,30,0.26180281498814123,0.07681738160162957,0.233118733288404,0.29048689668787847,0.057368163399474474
106,mean_operational_readiness,30,0.2998225677931467,0.005245236105633245,0.2978639644425581,0.3017811711437353,0.003917206701177222
106,D1,30,0.4352847090812328,0.00451314306174344,0.43359947376591057,0.436969944396555,0.0033704706306444815
106,D2,30,0.19412169226397252,0.010940400246914951,0.19003647967318466,0.1982069048547604,0.008170425181575748
106,D3,30,0.26080377883681855,0.015864143795812972,0.25488001018904904,0.26672754748458805,0.011847537295539003
