code,scenario,seed,framework,E_GMI,recommended_threshold,framework_ranking,evaluation_basis,network_edge_count,network_density,success_rate,volume_success_rate,mean_operational_readiness,D1,D2,D3,D4,D5,SVC
P1,baseline,9023,DMM,0.12166884178832983,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1408,0.14232515894641234,0.1395903715528609,0.3667757126936302,0.005396000000000004,0.010493978906933701,0.0054864000000000015,0.3097997661637405,0.4500000534921613
P1,baseline,9023,ISF,0.1527310472376337,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1408,0.14232515894641234,0.1395903715528609,0.3667757126936302,0.005396000000000004,0.010493978906933701,0.0054864000000000015,0.3097997661637405,0.4500000534921613
P1,baseline,9024,DBL,0.146572935328111,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1536,0.15462033462033462,0.14435980924676411,0.37367016141030923,0.006174101541383461,0.01557615343007316,0.006195200000000004,0.3201834298520548,0.44999998775470323
P1,baseline,9024,DMM,0.12653749296511244,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1536,0.15462033462033462,0.14435980924676411,0.37367016141030923,0.006174101541383461,0.01557615343007316,0.006195200000000004,0.3201834298520548,0.44999998775470323
P1,baseline,9024,ISF,0.1569890489861757,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1536,0.15462033462033462,0.14435980924676411,0.37367016141030923,0.006174101541383461,0.01557615343007316,0.006195200000000004,0.3201834298520548,0.44999998775470323
P1,baseline,9025,DBL,0.14372612747586802,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1392,0.1381111111111111,0.14163313787137674,0.36952571084033453,0.005456000000000003,0.014687404824583946,0.005876727631827708,0.3126198460601375,0.45000011613643054
P1,baseline,9025,DMM,0.12388986812887398,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1392,0.1381111111111111,0.14163313787137674,0.36952571084033453,0.005456000000000003,0.014687404824583946,0.005876727631827708,0.3126198460601375,0.45000011613643054
P1,baseline,9025,ISF,0.15464120665299944,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1392,0.1381111111111111,0.14163313787137674,0.36952571084033453,0.005456000000000003,0.014687404824583946,0.005876727631827708,0.3126198460601375,0.45000011613643054
P1,baseline,9026,DBL,0.1448884738881751,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1272,0.12026035502958578,0.1432482511574899,0.37281460274086975,0.005844000000000001,0.010226170734523437,0.0085034384859316,0.31885304382612467,0.4499999326429366
P1,baseline,9026,DMM,0.12471008087006327,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1272,0.12026035502958578,0.1432482511574899,0.37281460274086975,0.005844000000000001,0.010226170734523437,0.0085034384859316,0.31885304382612467,0.4499999326429366
P1,baseline,9026,ISF,0.1554445422562379,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1272,0.12026035502958578,0.1432482511574899,0.37281460274086975,0.005844000000000001,0.010226170734523437,0.0085034384859316,0.31885304382612467,0.4499999326429366
P1,baseline,9027,DBL,0.14475354048005304,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1344,0.13697674418604652,0.14326277722480632,0.374295311527666,0.005660000000000004,0.01190297337590069,0.005480000000000001,0.318975601220465,0.44999992431234953
P1,baseline,9027,DMM,0.12460692738433124,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1344,0.13697674418604652,0.14326277722480632,0.374295311527666,0.005660000000000004,0.01190297337590069,0.005480000000000001,0.318975601220465,0.44999992431234953
P1,baseline,9027,ISF,0.15532680121607834,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1344,0.13697674418604652,0.14326277722480632,0.374295311527666,0.005660000000000004,0.01190297337590069,0.005480000000000001,0.318975601220465,0.44999992431234953
P1,baseline,9028,DBL,0.14338763416362116,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.13799999999999998,0.13394350282485873,0.14075427418069503,0.36899472307604664,0.006037600000000005,0.00997227918750057,0.006509600000000004,0.3122571686399278,0.4499999847887507
P1,baseline,9028,DMM,0.12363357873823398,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.13799999999999998,0.13394350282485873,0.14075427418069503,0.36899472307604664,0.006037600000000005,0.00997227918750057,0.006509600000000004,0.3122571686399278,0.4499999847887507
P1,baseline,9028,ISF,0.15447416228647665,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.13799999999999998,0.13394350282485873,0.14075427418069503,0.36899472307604664,0.006037600000000005,0.00997227918750057,0.006509600000000004,0.3122571686399278,0.4499999847887507
P1,baseline,9029,DBL,0.14180258551412891,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.132,0.13589449541284407,0.13950049973122408,0.36673038703100225,0.006874011825348588,0.009741871661162192,0.005055390615011856,0.30910083752359563,0.4499999703128793
P1,baseline,9029,DMM,0.122152395079535,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.132,0.13589449541284407,0.13950049973122408,0.36673038703100225,0.006874011825348588,0.009741871661162192,0.005055390615011856,0.30910083752359563,0.4499999703128793
P1,baseline,9029,ISF,0.15318123494404126,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.132,0.13589449541284407,0.13950049973122408,0.36673038703100225,0.006874011825348588,0.009741871661162192,0.005055390615011856,0.30910083752359563,0.4499999703128793
P10,baseline,9000,DBL,0.14234534782289499,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1436,0.14347161572052403,0.1401958544766182,0.3706434531865858,0.005651200000000004,0.006211200000000003,0.005296,0.3131774191965052,0.4500002046536257
P10,baseline,9000,DMM,0.12226369998563208,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1436,0.14347161572052403,0.1401958544766182,0.3706434531865858,0.005651200000000004,0.006211200000000003,0.005296,0.3131774191965052,0.4500002046536257
P10,baseline,9000,ISF,0.15330528005480476,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1436,0.14347161572052403,0.1401958544766182,0.3706434531865858,0.005651200000000004,0.006211200000000003,0.005296,0.3131774191965052,0.4500002046536257
P10,baseline,9001,DBL,0.1453147787158181,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1364,0.13745803357314149,0.14356423279933828,0.3755167441309248,0.005843200000000003,0.007447939973846127,0.007752897109754897,0.32126038278216557,0.45000013412798295
P10,baseline,9001,DMM,0.12494136660060948,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1364,0.13745803357314149,0.14356423279933828,0.3755167441309248,0.005843200000000003,0.007447939973846127,0.007752897109754897,0.32126038278216557,0.45000013412798295
P10,baseline,9001,ISF,0.1556327535290876,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1364,0.13745803357314149,0.14356423279933828,0.3755167441309248,0.005843200000000003,0.007447939973846127,0.007752897109754897,0.32126038278216557,0.45000013412798295
P10,baseline,9002,DBL,0.14431721187496943,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.15200000000000002,0.15537837837837837,0.14129019359120043,0.3717283098152235,0.005195200000000003,0.00882200430258577,0.005328000000000002,0.31537745383819277,0.4499998960645335
P10,baseline,9002,DMM,0.12417973416622269,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.15200000000000002,0.15537837837837837,0.14129019359120043,0.3717283098152235,0.005195200000000003,0.00882200430258577,0.005328000000000002,0.31537745383819277,0.4499998960645335
P10,baseline,9002,ISF,0.15497927599919642,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.15200000000000002,0.15537837837837837,0.14129019359120043,0.3717283098152235,0.005195200000000003,0.00882200430258577,0.005328000000000002,0.31537745383819277,0.4499998960645335
P10,baseline,9003,DBL,0.15320568965725426,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1592,0.15092250922509223,0.15228463680286863,0.38453729112330537,0.009678386501510542,0.019977555475462958,0.010063353887718252,0.337166597026346,0.4499999380828315
P10,baseline,9003,DMM,0.1324652451867341,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1592,0.15092250922509223,0.15228463680286863,0.38453729112330537,0.009678386501510542,0.019977555475462958,0.010063353887718252,0.337166597026346,0.4499999380828315
