code,scenario,seed,framework,shock_type,impact,affected_organizations,affected_fraction,mean_dimension_loss,maximum_dimension_loss,pre_shock_E_GMI,post_shock_E_GMI,immediate_E_GMI_loss,pre_shock_ranking,post_shock_ranking,ranking_preserved
P14,data_quality_minus_50,9004,ISF,data_quality,0.05,50,1.0,0.043274999999999994,0.050000000000000044,0.15340904186555918,0.14475404186555918,0.008654999999999996,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9005,DBL,data_quality,0.05,50,1.0,0.04406345994797212,0.050000000000000044,0.14388253434215809,0.13286666935516503,0.011015864986993057,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9005,DMM,data_quality,0.05,50,1.0,0.04406345994797212,0.050000000000000044,0.12402765190657422,0.11433369071802035,0.009693961188553868,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9005,ISF,data_quality,0.05,50,1.0,0.04406345994797212,0.050000000000000044,0.15484226157954223,0.14602956958994778,0.008812691989594446,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9006,DBL,data_quality,0.05,50,1.0,0.04458041927654151,0.050000000000000044,0.14832251326351667,0.1371774084443813,0.01114510481913536,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9006,DMM,data_quality,0.05,50,1.0,0.04458041927654151,0.050000000000000044,0.12779093609241615,0.11798324385157702,0.009807692240839133,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9006,ISF,data_quality,0.05,50,1.0,0.04458041927654151,0.050000000000000044,0.1580778145890152,0.1491617307337069,0.008916083855308315,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9007,DBL,data_quality,0.05,50,1.0,0.04454999999999999,0.050000000000000044,0.14513374264002427,0.13399624264002427,0.011137499999999995,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9007,DMM,data_quality,0.05,50,1.0,0.04454999999999999,0.050000000000000044,0.12474408274126102,0.11494308274126103,0.00980099999999999,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9007,ISF,data_quality,0.05,50,1.0,0.04454999999999999,0.050000000000000044,0.15548297785313175,0.14657297785313173,0.008910000000000029,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9008,DBL,data_quality,0.05,50,1.0,0.043535000000000004,0.050000000000000044,0.14250437516961045,0.13162062516961048,0.01088374999999997,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9008,DMM,data_quality,0.05,50,1.0,0.043535000000000004,0.050000000000000044,0.12278590753059218,0.11320820753059219,0.009577699999999995,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9008,ISF,data_quality,0.05,50,1.0,0.043535000000000004,0.050000000000000044,0.15371435613824116,0.14500735613824114,0.00870700000000002,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9009,DBL,data_quality,0.05,50,1.0,0.04393582083353367,0.050000000000000044,0.1461022251236326,0.1351182699152492,0.010983955208383411,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9009,DMM,data_quality,0.05,50,1.0,0.04393582083353367,0.050000000000000044,0.12609583969722324,0.11642995911384581,0.009665880583377431,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9009,ISF,data_quality,0.05,50,1.0,0.04393582083353367,0.050000000000000044,0.15656034035138874,0.147773176184682,0.008787164166706746,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9010,DBL,data_quality,0.05,50,1.0,0.044662109231548806,0.050000000000000044,0.14417095279919923,0.133005425491312,0.011165527307887224,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9010,DMM,data_quality,0.05,50,1.0,0.044662109231548806,0.050000000000000044,0.1239657908110795,0.11414012678013878,0.00982566403094072,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9010,ISF,data_quality,0.05,50,1.0,0.044662109231548806,0.050000000000000044,0.1548183480656701,0.14588592621936036,0.00893242184630974,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9011,DBL,data_quality,0.05,50,1.0,0.04379094839964439,0.050000000000000044,0.1426198192306263,0.1316720821307152,0.010947737099911092,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9011,DMM,data_quality,0.05,50,1.0,0.04379094839964439,0.050000000000000044,0.12257331534037641,0.11293930669245465,0.009634008647921757,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9011,ISF,data_quality,0.05,50,1.0,0.04379094839964439,0.050000000000000044,0.1535787910005478,0.14482060132061894,0.008758189679928863,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9012,DBL,data_quality,0.05,50,1.0,0.04473791921523679,0.050000000000000044,0.1449131361044312,0.133728656300622,0.01118447980380921,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9012,DMM,data_quality,0.05,50,1.0,0.04473791921523679,0.050000000000000044,0.1246128345543485,0.11477049232699642,0.009842342227352086,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9012,ISF,data_quality,0.05,50,1.0,0.04473791921523679,0.050000000000000044,0.1553449773802125,0.14639739353716513,0.008947583843047363,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9013,DBL,data_quality,0.05,50,1.0,0.04514520074892415,0.050000000000000044,0.14959152211974874,0.13830522193251774,0.011286300187231008,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9013,DMM,data_quality,0.05,50,1.0,0.04514520074892415,0.050000000000000044,0.12922560994858426,0.11929366578382096,0.009931944164763298,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9013,ISF,data_quality,0.05,50,1.0,0.04514520074892415,0.050000000000000044,0.15928693137361766,0.15025789122383282,0.00902904014978484,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9014,DBL,data_quality,0.05,50,1.0,0.04336256534718686,0.050000000000000044,0.14391688995451582,0.1330762486177191,0.010840641336796714,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9014,DMM,data_quality,0.05,50,1.0,0.04336256534718686,0.050000000000000044,0.12377486398950945,0.11423509961312835,0.009539764376381099,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9014,ISF,data_quality,0.05,50,1.0,0.04336256534718686,0.050000000000000044,0.15461633035112857,0.1459438172816912,0.008672513069437365,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9015,DBL,data_quality,0.05,50,1.0,0.04412257134743097,0.050000000000000044,0.14542876561783338,0.13439812278097563,0.011030642836857757,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9015,DMM,data_quality,0.05,50,1.0,0.04412257134743097,0.050000000000000044,0.12528740164969038,0.11558043595325557,0.00970696569643481,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9015,ISF,data_quality,0.05,50,1.0,0.04412257134743097,0.050000000000000044,0.15590121401179596,0.1470766997423098,0.008824514269486161,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9016,DBL,data_quality,0.05,50,1.0,0.04398541572626218,0.050000000000000044,0.14376747648679605,0.13277112255523052,0.010996353931565533,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9016,DMM,data_quality,0.05,50,1.0,0.04398541572626218,0.050000000000000044,0.12358336296302765,0.11390657150325,0.00967679145977765,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9016,ISF,data_quality,0.05,50,1.0,0.04398541572626218,0.050000000000000044,0.15445302743498507,0.14565594428973264,0.008797083145252432,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9017,DBL,data_quality,0.05,50,1.0,0.044055,0.050000000000000044,0.14448862338921242,0.13347487338921243,0.011013749999999989,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9017,DMM,data_quality,0.05,50,1.0,0.044055,0.050000000000000044,0.1241512743856916,0.11445917438569161,0.009692099999999981,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9017,ISF,data_quality,0.05,50,1.0,0.044055,0.050000000000000044,0.15495969840337318,0.1461486984033732,0.008810999999999986,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9018,DBL,data_quality,0.05,50,1.0,0.04367133225299342,0.050000000000000044,0.14684011442261155,0.1359222813593632,0.010917833063248339,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9018,DMM,data_quality,0.05,50,1.0,0.04367133225299342,0.050000000000000044,0.1269120641305433,0.11730437103488472,0.009607693095658565,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9018,ISF,data_quality,0.05,50,1.0,0.04367133225299342,0.050000000000000044,0.15725061173126328,0.14851634528066462,0.00873426645059866,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9019,DBL,data_quality,0.05,50,1.0,0.04392123927811584,0.050000000000000044,0.14153169309505106,0.13055138327552207,0.010980309819528994,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9019,DMM,data_quality,0.05,50,1.0,0.04392123927811584,0.050000000000000044,0.1217117938815625,0.11204912124037701,0.00966267264118549,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9019,ISF,data_quality,0.05,50,1.0,0.04392123927811584,0.050000000000000044,0.1528305479479244,0.1440463000923012,0.008784247855623178,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9020,DBL,data_quality,0.05,50,1.0,0.04464056474518294,0.050000000000000044,0.14624643332679077,0.13508629214049508,0.011160141186295686,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9020,DMM,data_quality,0.05,50,1.0,0.04464056474518294,0.050000000000000044,0.12563762210073656,0.1158166978567963,0.009820924243940266,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9020,ISF,data_quality,0.05,50,1.0,0.04464056474518294,0.050000000000000044,0.15625174504290723,0.14732363209387064,0.008928112949036587,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9021,DBL,data_quality,0.05,50,1.0,0.04386395389787058,0.050000000000000044,0.14399020757026026,0.13302421909579262,0.010965988474467642,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9021,DMM,data_quality,0.05,50,1.0,0.04386395389787058,0.050000000000000044,0.12389974664552923,0.1142496767879977,0.009650069857531529,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9021,ISF,data_quality,0.05,50,1.0,0.04386395389787058,0.050000000000000044,0.15473407714666357,0.14596128636708947,0.008772790779574102,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9022,DBL,data_quality,0.05,50,1.0,0.04500288329845693,0.050000000000000044,0.14921539934559397,0.13796467852097974,0.01125072082461423,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9022,DMM,data_quality,0.05,50,1.0,0.04500288329845693,0.050000000000000044,0.128476491594322,0.1185758572686615,0.009900634325660504,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9022,ISF,data_quality,0.05,50,1.0,0.04500288329845693,0.050000000000000044,0.15870535913570852,0.14970478247601715,0.009000576659691367,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9023,DBL,data_quality,0.05,50,1.0,0.043215,0.050000000000000044,0.14139122041308716,0.13058747041308716,0.01080375,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9023,DMM,data_quality,0.05,50,1.0,0.043215,0.050000000000000044,0.12166884178832983,0.11216154178832982,0.00950730000000001,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9023,ISF,data_quality,0.05,50,1.0,0.043215,0.050000000000000044,0.1527310472376337,0.1440880472376337,0.008643000000000012,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9024,DBL,data_quality,0.05,50,1.0,0.04463823835118845,0.050000000000000044,0.146572935328111,0.1354133757403139,0.011159559587797102,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9024,DMM,data_quality,0.05,50,1.0,0.04463823835118845,0.050000000000000044,0.12653749296511244,0.11671708052785094,0.009820412437261491,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9024,ISF,data_quality,0.05,50,1.0,0.04463823835118845,0.050000000000000044,0.1569890489861757,0.14806140131593798,0.00892764767023771,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9025,DBL,data_quality,0.05,50,1.0,0.04429,0.050000000000000044,0.14372612747586802,0.132653627475868,0.011072500000000013,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9025,DMM,data_quality,0.05,50,1.0,0.04429,0.050000000000000044,0.12388986812887398,0.114146068128874,0.009743799999999983,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9025,ISF,data_quality,0.05,50,1.0,0.04429,0.050000000000000044,0.15464120665299944,0.14578320665299943,0.008858000000000005,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9026,DBL,data_quality,0.05,50,1.0,0.04401,0.050000000000000044,0.1448884738881751,0.13388597388817508,0.011002500000000026,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9026,DMM,data_quality,0.05,50,1.0,0.04401,0.050000000000000044,0.12471008087006327,0.11502788087006328,0.009682199999999988,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9026,ISF,data_quality,0.05,50,1.0,0.04401,0.050000000000000044,0.1554445422562379,0.1466425422562379,0.008802000000000004,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9027,DBL,data_quality,0.05,50,1.0,0.044044907067707334,0.050000000000000044,0.14475354048005304,0.1337423137131262,0.01101122676692684,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9027,DMM,data_quality,0.05,50,1.0,0.044044907067707334,0.050000000000000044,0.12460692738433124,0.11491704782943561,0.009689879554895628,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9027,ISF,data_quality,0.05,50,1.0,0.044044907067707334,0.050000000000000044,0.15532680121607834,0.14651781980253686,0.008808981413541472,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9028,DBL,data_quality,0.05,50,1.0,0.0438228158428756,0.050000000000000044,0.14338763416362116,0.13243193020290225,0.010955703960718904,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9028,DMM,data_quality,0.05,50,1.0,0.0438228158428756,0.050000000000000044,0.12363357873823398,0.11399255925280136,0.009641019485432625,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9028,ISF,data_quality,0.05,50,1.0,0.0438228158428756,0.050000000000000044,0.15447416228647665,0.14570959911790152,0.008764563168575129,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9029,DBL,data_quality,0.05,50,1.0,0.04270385926482551,0.050000000000000044,0.14180258551412891,0.13112662069792258,0.010675964816206335,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9029,DMM,data_quality,0.05,50,1.0,0.04270385926482551,0.050000000000000044,0.122152395079535,0.11275754604127337,0.009394849038261627,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_minus_50,9029,ISF,data_quality,0.05,50,1.0,0.04270385926482551,0.050000000000000044,0.15318123494404126,0.1446404630910762,0.008540771852965062,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9000,DBL,data_quality,0.1,50,1.0,0.08482588256856909,0.10000000000000003,0.14234534782289499,0.12113887718075271,0.021206470642142275,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9000,DMM,data_quality,0.1,50,1.0,0.08482588256856909,0.10000000000000003,0.12226369998563208,0.10360200582054685,0.01866169416508523,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9000,ISF,data_quality,0.1,50,1.0,0.08482588256856909,0.10000000000000003,0.15330528005480476,0.13634010354109094,0.01696517651371382,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9001,DBL,data_quality,0.1,50,1.0,0.08740947944407215,0.10000000000000009,0.1453147787158181,0.12346240885480009,0.021852369861018017,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9001,DMM,data_quality,0.1,50,1.0,0.08740947944407215,0.10000000000000009,0.12494136660060948,0.10571128112291356,0.01923008547769592,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9001,ISF,data_quality,0.1,50,1.0,0.08740947944407215,0.10000000000000009,0.1556327535290876,0.13815085764027318,0.017481895888814408,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9002,DBL,data_quality,0.1,50,1.0,0.08595330493466807,0.10000000000000003,0.14431721187496943,0.12282888564130237,0.02148832623366706,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9002,DMM,data_quality,0.1,50,1.0,0.08595330493466807,0.10000000000000003,0.12417973416622269,0.1052700070805957,0.018909727085626993,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9002,ISF,data_quality,0.1,50,1.0,0.08595330493466807,0.10000000000000003,0.15497927599919642,0.1377886150122628,0.017190660986933615,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9003,DBL,data_quality,0.1,50,1.0,0.08809074211476502,0.10000000000000003,0.15320568965725426,0.13118300412856299,0.02202268552869127,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9003,DMM,data_quality,0.1,50,1.0,0.08809074211476502,0.10000000000000003,0.1324652451867341,0.11308528192148583,0.01937996326524828,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9003,ISF,data_quality,0.1,50,1.0,0.08809074211476502,0.10000000000000003,0.1621968216202695,0.14457867319731646,0.017618148422953034,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9004,DBL,data_quality,0.1,50,1.0,0.08473666353137096,0.10000000000000003,0.1423518286012461,0.12116766271840335,0.021184165882842748,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9004,DMM,data_quality,0.1,50,1.0,0.08473666353137096,0.10000000000000003,0.12242524187277783,0.10378317589587621,0.018642065976901614,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9004,ISF,data_quality,0.1,50,1.0,0.08473666353137096,0.10000000000000003,0.15340904186555918,0.136461709159285,0.016947332706274187,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9005,DBL,data_quality,0.1,50,1.0,0.08579872659571411,0.10000000000000003,0.14388253434215809,0.12243285269322955,0.021449681648928534,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9005,DMM,data_quality,0.1,50,1.0,0.08579872659571411,0.10000000000000003,0.12402765190657422,0.10515193205551712,0.0188757198510571,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9005,ISF,data_quality,0.1,50,1.0,0.08579872659571411,0.10000000000000003,0.15484226157954223,0.1376825162603994,0.017159745319142827,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9006,DBL,data_quality,0.1,50,1.0,0.08793237253412567,0.10000000000000003,0.14832251326351667,0.12633942012998525,0.021983093133531417,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9006,DMM,data_quality,0.1,50,1.0,0.08793237253412567,0.10000000000000003,0.12779093609241615,0.10844581413490852,0.019345121957507636,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9006,ISF,data_quality,0.1,50,1.0,0.08793237253412567,0.10000000000000003,0.1580778145890152,0.14049134008219005,0.017586474506825156,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9007,DBL,data_quality,0.1,50,1.0,0.0871016464531315,0.10000000000000003,0.14513374264002427,0.12335833102674139,0.021775411613282877,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9007,DMM,data_quality,0.1,50,1.0,0.0871016464531315,0.10000000000000003,0.12474408274126102,0.10558172052157211,0.019162362219688908,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9007,ISF,data_quality,0.1,50,1.0,0.0871016464531315,0.10000000000000003,0.15548297785313175,0.13806264856250544,0.017420329290626313,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9008,DBL,data_quality,0.1,50,1.0,0.0850234746062255,0.10000000000000009,0.14250437516961045,0.12124850651805408,0.021255868651556376,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9008,DMM,data_quality,0.1,50,1.0,0.0850234746062255,0.10000000000000009,0.12278590753059218,0.10408074311722255,0.018705164413369627,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9008,ISF,data_quality,0.1,50,1.0,0.0850234746062255,0.10000000000000009,0.15371435613824116,0.13670966121699604,0.017004694921245123,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9009,DBL,data_quality,0.1,50,1.0,0.08665443053897491,0.10000000000000003,0.1461022251236326,0.12443861748888888,0.02166360763474373,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9009,DMM,data_quality,0.1,50,1.0,0.08665443053897491,0.10000000000000003,0.12609583969722324,0.10703186497864874,0.019063974718574503,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9009,ISF,data_quality,0.1,50,1.0,0.08665443053897491,0.10000000000000003,0.15656034035138874,0.13922945424359373,0.017330886107795013,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9010,DBL,data_quality,0.1,50,1.0,0.08667734269394056,0.10000000000000009,0.14417095279919923,0.12250161712571409,0.02166933567348514,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9010,DMM,data_quality,0.1,50,1.0,0.08667734269394056,0.10000000000000009,0.1239657908110795,0.10489677541841257,0.019069015392666935,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9010,ISF,data_quality,0.1,50,1.0,0.08667734269394056,0.10000000000000009,0.1548183480656701,0.13748287952688198,0.017335468538788118,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9011,DBL,data_quality,0.1,50,1.0,0.08479594839964438,0.10000000000000003,0.1426198192306263,0.12142083213071521,0.021198987099911096,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9011,DMM,data_quality,0.1,50,1.0,0.08479594839964438,0.10000000000000003,0.12257331534037641,0.10391820669245465,0.01865510864792176,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9011,ISF,data_quality,0.1,50,1.0,0.08479594839964438,0.10000000000000003,0.1535787910005478,0.13661960132061893,0.016959189679928877,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9012,DBL,data_quality,0.1,50,1.0,0.08744479278726011,0.10000000000000003,0.1449131361044312,0.12305193790761615,0.021861198196815063,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9012,DMM,data_quality,0.1,50,1.0,0.08744479278726011,0.10000000000000003,0.1246128345543485,0.10537498014115126,0.01923785441319724,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9012,ISF,data_quality,0.1,50,1.0,0.08744479278726011,0.10000000000000003,0.1553449773802125,0.13785601882276047,0.017488958557452028,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9013,DBL,data_quality,0.1,50,1.0,0.08824485177886754,0.10000000000000003,0.14959152211974874,0.12753030917503186,0.022061212944716885,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9013,DMM,data_quality,0.1,50,1.0,0.08824485177886754,0.10000000000000003,0.12922560994858426,0.10981174255723337,0.019413867391350884,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9013,ISF,data_quality,0.1,50,1.0,0.08824485177886754,0.10000000000000003,0.15928693137361766,0.14163796101784412,0.017648970355773536,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9014,DBL,data_quality,0.1,50,1.0,0.08520502361982149,0.10000000000000003,0.14391688995451582,0.12261563404956041,0.021301255904955407,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9014,DMM,data_quality,0.1,50,1.0,0.08520502361982149,0.10000000000000003,0.12377486398950945,0.10502975879314871,0.01874510519636073,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9014,ISF,data_quality,0.1,50,1.0,0.08520502361982149,0.10000000000000003,0.15461633035112857,0.13757532562716426,0.017041004723964304,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9015,DBL,data_quality,0.1,50,1.0,0.08652348157312868,0.10000000000000003,0.14542876561783338,0.1237978952245512,0.02163087039328218,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9015,DMM,data_quality,0.1,50,1.0,0.08652348157312868,0.10000000000000003,0.12528740164969038,0.10625223570360205,0.019035165946088325,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9015,ISF,data_quality,0.1,50,1.0,0.08652348157312868,0.10000000000000003,0.15590121401179596,0.13859651769717024,0.017304696314625723,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9016,DBL,data_quality,0.1,50,1.0,0.08599825788803366,0.10000000000000009,0.14376747648679605,0.12226791201478764,0.021499564472008417,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9016,DMM,data_quality,0.1,50,1.0,0.08599825788803366,0.10000000000000009,0.12358336296302765,0.10466374622766024,0.018919616735367406,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9016,ISF,data_quality,0.1,50,1.0,0.08599825788803366,0.10000000000000009,0.15445302743498507,0.13725337585737835,0.017199651577606723,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9017,DBL,data_quality,0.1,50,1.0,0.08616572807490948,0.10000000000000003,0.14448862338921242,0.12294719137048503,0.021541432018727394,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9017,DMM,data_quality,0.1,50,1.0,0.08616572807490948,0.10000000000000003,0.1241512743856916,0.10519481420921153,0.01895646017648006,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9017,ISF,data_quality,0.1,50,1.0,0.08616572807490948,0.10000000000000003,0.15495969840337318,0.1377265527883913,0.017233145614981876,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9018,DBL,data_quality,0.1,50,1.0,0.08567414329309077,0.10000000000000003,0.14684011442261155,0.12542157859933883,0.021418535823272716,ISF>DBL>DMM,ISF>DBL>DMM,True
P14,data_quality_baseline,9018,DMM,data_quality,0.1,50,1.0,0.08567414329309077,0.10000000000000003,0.1269120641305433,0.10806375260606334,0.018848311524479952,ISF>DBL>DMM,ISF>DBL>DMM,True
